Date,AMD,ANET,AVGO,AXON,CCJ,CLS,COST,CRWD,DX-Y.NYB,GOOGL,HYG,IEF,IONQ,IWM,JNJ,KO,MCD,META,MNST,MSFT,NVDA,PEP,PG,PLTR,QQQ,RKLB,SMR,SPY,TSM,VRT,VST,WMT,^GSPC,^IRX,^VIX
2015-01-02,2.6700000762939453,3.9175000190734863,7.518898963928223,26.510000228881836,14.619457244873047,11.729999542236328,113.63446807861328,,91.08000183105469,26.227924346923828,48.0731086730957,81.7439193725586,,102.27599334716797,75.73738098144531,29.21593475341797,69.31182098388672,77.70576477050781,9.013333320617676,39.607181549072266,0.4818836748600006,65.87913513183594,65.07001495361328,,94.46270751953125,,,169.2675323486328,16.50206184387207,,,23.072303771972656,2058.199951171875,0.014999999664723873,17.790000915527344
2015-01-05,2.6600000858306885,3.987499952316284,7.39870548248291,25.690000534057617,14.17292594909668,11.579999923706055,112.34256744384766,,91.37999725341797,25.728178024291992,47.62776184082031,82.24272155761719,,100.90866088867188,75.20842742919922,29.21593475341797,68.5462646484375,76.45771026611328,9.11916732788086,39.24296188354492,0.473744660615921,65.38385772705078,64.76061248779297,,93.07706451416016,,,166.2105712890625,16.102100372314453,,,23.005157470703125,2020.5799560546875,0.003000000026077032,19.920000076293945
2015-01-06,2.630000114440918,3.9881250858306885,7.230432510375977,25.56999969482422,14.137203216552734,11.430000305175781,113.82707977294922,,91.5,25.093219757080078,47.44536590576172,82.79520416259766,,99.16291809082031,74.8388442993164,29.43779182434082,68.67264556884766,75.4275894165039,9.356666564941406,38.6669807434082,0.459381639957428,64.88858032226562,64.46565246582031,,91.82909393310547,,,164.64505004882812,15.82064437866211,,,23.182432174682617,2002.6099853515625,0.019999999552965164,21.1200008392334
2015-01-07,2.5799999237060547,4.071249961853027,7.425747394561768,25.979999542236328,14.012174606323242,11.510000228881836,115.80917358398438,,91.88999938964844,25.01942253112793,47.74042510986328,82.77983093261719,,100.38408660888672,76.49095916748047,29.80523681640625,69.86921691894531,75.4275894165039,9.66333293914795,39.15826416015625,0.4581845700740814,66.7859878540039,64.80378723144531,,93.01283264160156,,,166.6967315673828,16.050251007080078,,,23.797517776489258,2025.9000244140625,0.019999999552965164,19.309999465942383
2015-01-08,2.609999895095825,4.132500171661377,7.796847343444824,26.6299991607666,14.324748039245605,11.539999961853027,116.8041763305664,,92.37000274658203,25.106592178344727,48.09992980957031,82.44219207763672,,102.08682250976562,77.0924301147461,30.165760040283203,70.12934112548828,77.43830871582031,9.80916690826416,40.310211181640625,0.47542035579681396,67.99978637695312,65.54485321044922,,94.79306030273438,,,169.65475463867188,16.15394401550293,,,24.299785614013672,2062.139892578125,0.017999999225139618,17.010000228881836
2015-01-09,2.630000114440918,4.151249885559082,7.880232334136963,26.270000457763672,14.065757751464844,11.4399995803833,115.0067138671875,,91.94000244140625,24.800012588500977,48.34138107299805,82.84890747070312,,101.1064453125,76.04171752929688,29.83296775817871,69.27461242675781,77.00248718261719,9.75333309173584,39.97140121459961,0.47733551263809204,67.53939819335938,64.93331909179688,,94.16907501220703,,,168.29527282714844,15.702138900756836,,,23.998960494995117,2044.81005859375,0.014999999664723873,17.549999237060547
2015-01-12,2.630000114440918,4.129374980926514,7.749523639678955,25.84000015258789,13.79783821105957,11.489999771118164,114.3647232055664,,91.9800033569336,24.618738174438477,48.282352447509766,83.14046478271484,,100.77107238769531,75.7808609008789,29.56258201599121,69.1259994506836,75.99217987060547,9.329999923706055,39.47166061401367,0.47135084867477417,67.26036071777344,64.69586181640625,,93.18721008300781,,,166.9769287109375,15.398468017578125,,,24.178918838500977,2028.260009765625,0.013000000268220901,19.600000381469727
2015-01-13,2.6600000858306885,4.07937479019165,7.705951690673828,25.719999313354492,13.181626319885254,11.609999656677246,113.21720123291016,,92.30999755859375,24.853500366210938,48.282352447509766,83.21722412109375,,100.84844207763672,75.91130065917969,29.55565643310547,68.9922103881836,75.72471618652344,9.425832748413086,39.26836395263672,0.47063273191452026,67.21153259277344,64.96925354003906,,93.15968322753906,,,166.5072479248047,15.59103775024414,,,23.98822021484375,2023.030029296875,0.023000000044703484,20.559999465942383
2015-01-14,2.630000114440918,4.066249847412109,7.766800403594971,25.90999984741211,12.681509971618652,11.529999732971191,111.7888412475586,,92.16000366210938,25.05805206298828,48.16966247558594,83.60087585449219,,100.44425964355469,75.36056518554688,29.507112503051758,68.0334701538086,75.55634307861328,9.811667442321777,38.92955017089844,0.4725477695465088,67.43476104736328,64.7462158203125,,92.64578247070312,,,165.50198364257812,15.598440170288086,,,23.263011932373047,2011.27001953125,0.02500000037252903,21.479999542236328
2015-01-15,2.5199999809265137,3.950624942779541,7.611297130584717,25.229999542236328,12.520757675170898,11.40999984741211,111.7888412475586,,92.3499984741211,24.962963104248047,47.874595642089844,84.31449890136719,,98.75013732910156,74.26639556884766,29.382320404052734,67.91456604003906,73.34750366210938,9.688332557678223,38.522987365722656,0.46919652819633484,67.43476104736328,64.6527099609375,,91.44364166259766,,,163.98585510253906,16.953859329223633,,,23.469829559326172,1992.6700439453125,0.023000000044703484,22.389999389648438
2015-01-16,2.390000104904175,4.033750057220459,7.799105167388916,25.360000610351562,12.815469741821289,11.40999984741211,112.11786651611328,,92.5199966430664,25.282421112060547,48.056976318359375,83.69292449951172,,100.3582992553711,75.38955688476562,29.486316680908203,67.9963150024414,74.46678161621094,9.907500267028809,39.16672134399414,0.47781428694725037,67.86722564697266,65.65277862548828,,92.51729583740234,,,166.13648986816406,16.739070892333984,,,23.305986404418945,2019.4200439453125,0.017999999225139618,20.950000762939453
2015-01-20,2.240000009536743,4.091875076293945,7.877976894378662,26.90999984741211,12.5475492477417,11.3100004196167,111.84503173828125,,93.05000305175781,25.25666618347168,47.9711799621582,83.884765625,,99.93688201904297,73.3968276977539,29.923099517822266,67.48350524902344,75.51670837402344,9.786666870117188,39.29377746582031,0.47925055027008057,68.02071380615234,65.60960388183594,,93.25141906738281,,,166.49073791503906,17.10199737548828,,,23.284502029418945,2022.550048828125,0.00800000037997961,19.889999389648438
2015-01-21,2.450000047683716,4.017499923706055,7.9162917137146,26.799999237060547,12.788676261901855,11.270000457763672,111.65242004394531,,92.9000015258789,25.774242401123047,48.22868347167969,83.48578643798828,,99.61871337890625,73.8388442993164,30.0617618560791,67.14160919189453,76.01197814941406,9.87833309173584,38.89567947387695,0.4859534800052643,67.9439697265625,65.7429428100586,,93.72859954833984,,,167.33116149902344,17.190876007080078,,,23.271072387695312,2032.1199951171875,0.019999999552965164,18.850000381469727
2015-01-22,2.4700000286102295,3.96875,7.902770042419434,27.440000534057617,12.806538581848145,11.289999961853027,113.3616714477539,,94.23999786376953,26.61176872253418,48.293052673339844,83.27861785888672,,101.64822387695312,75.18665313720703,30.352949142456055,67.55037689208984,76.91336059570312,9.999167442321777,39.92058563232422,0.49433189630508423,68.99037170410156,66.38783264160156,,95.46295166015625,,,169.81956481933594,17.56121063232422,,,23.716938018798828,2063.14990234375,0.014999999664723873,16.399999618530273
2015-01-23,2.450000047683716,3.963124990463257,8.036484718322754,27.610000610351562,12.779746055603027,11.239999771118164,113.98759460449219,,95.0,26.842077255249023,48.293052673339844,83.82340240478516,,101.5794448852539,74.05626678466797,30.027095794677734,66.5619125366211,77.09163665771484,9.942500114440918,39.96292495727539,0.4957682490348816,68.73225402832031,65.27196502685547,,95.67402648925781,,,168.88853454589844,17.768600463867188,,,23.773338317871094,2051.820068359375,0.013000000268220901,16.65999984741211
2015-01-26,2.609999895095825,4.021874904632568,8.017705917358398,27.889999389648438,12.73509407043457,11.229999542236328,114.67768096923828,,94.80000305175781,26.583044052124023,48.513031005859375,83.63153839111328,,102.55980682373047,74.0997543334961,29.81216049194336,67.38685607910156,76.76476287841797,9.995833396911621,39.818931579589844,0.49361374974250793,68.84385681152344,64.9096450805664,,95.56390380859375,,,169.28399658203125,17.89451026916504,,,23.805578231811523,2057.090087890625,0.004999999888241291,15.520000457763672
