Date,AMD,ANET,AVGO,AXON,CCJ,CLS,COST,CRWD,DX-Y.NYB,GOOGL,HYG,IEF,IONQ,IWM,JNJ,KO,MCD,META,MNST,MSFT,NVDA,PEP,PG,PLTR,QQQ,RKLB,SMR,SPY,TSM,VRT,VST,WMT,^GSPC,^IRX,^VIX
2015-01-02,2.6700000762939453,3.929687976837158,7.678155725986473,26.75,14.789142023659616,11.949999809265137,114.87023050471376,,91.16000366210938,26.537478726114013,48.25015697717287,81.84371452450385,,103.67775427728037,76.48371440244912,29.396195919955257,70.60499027509914,78.18120679989923,9.157500267028809,40.16622206911381,0.4854747275904125,66.50698831823694,65.47292349549761,,95.61894692826931,,,170.46229453969679,16.63537879908533,,,23.292558328033447,2072.360107421875,0.029999999329447746,20.139999389648438
2015-01-05,2.700000047683716,4.046875,7.573736214932644,26.399999618530273,14.46763883387934,11.729999542236328,114.07583246745635,,91.77999877929688,26.150658151811385,47.87993157216041,82.29643461410305,,102.0867810391637,75.88953456516246,29.791380403454404,69.6239556876255,78.49818054414513,9.149999618530273,39.58177246660181,0.4833202370564799,66.30468184608324,65.47290624151589,,94.15988975522417,,,168.39410903276186,16.420591297742316,,,23.185118034798304,2054.43994140625,0.017999999225139618,21.290000915527344
2015-01-06,2.6600000858306885,4.056875228881836,7.443027964223542,26.219999313354492,14.40512173832003,11.600000381469727,114.70174381783306,,91.80999755859375,25.814853307484437,47.729714745071625,83.23253757386426,,101.27842321487137,76.07794535225403,29.770565107288565,69.72055384571088,76.8539156581483,9.499167442321777,39.59871780215953,0.4749416192577242,66.00470726605033,65.1563629492914,,93.37072832623343,,,167.03457967173875,15.983592504189215,,,23.300616534024464,2030.25,0.023000000044703484,22.899999618530273
2015-01-07,2.6500000953674316,4.09375,7.466315735404156,26.200000762939453,14.431912984908445,11.600000381469727,115.89737756562931,,92.2699966430664,25.3334339302312,47.90142370271577,82.87957263072381,,100.40990749809075,76.68662514981496,29.88843473845084,69.89894601776913,76.6261018537882,9.666666984558105,39.35306950794525,0.4668024647157841,67.12778891199109,65.01963417272175,,93.23306627422505,,,167.0346068627928,16.116909222618556,,,23.81900153892658,2029.6099853515625,0.02500000037252903,20.719999313354492
2015-01-08,2.6500000953674316,4.176875114440918,7.835160171162566,26.65999984741211,14.503360791030005,11.670000076293945,117.23752751442746,,92.52999877929688,25.135816990938373,48.19649775768834,82.54193554001914,,102.2071946156719,77.16486820159027,30.20735364609933,70.59011830387657,77.48786029277493,9.891667366027832,40.44573985928985,0.4782930664844399,68.29975226617204,65.63839708677207,,94.97660242760975,,,169.8690093256582,16.30207987920943,,,24.35350569511242,2064.080078125,0.019999999552965164,18.09000015258789
2015-01-09,2.640000104904175,4.171875,7.947845055065024,26.6299991607666,14.29795556118569,11.579999923706055,116.39488974602743,,92.5,25.19029397122103,48.36282751146935,82.94862041513643,,102.1986172936771,77.17211659930544,30.200425739009606,69.83949214587705,77.87414355734666,9.854166984558105,40.50502017911769,0.48092626648412934,68.13235291257305,65.60239973811787,,95.11426709257685,,,170.08321816374684,16.028030347293612,,,24.278302860398966,2064.429931640625,0.017999999225139618,18.420000076293945
2015-01-12,2.640000104904175,4.151249885559082,7.935822379723872,26.40999984741211,13.958590963509254,11.520000457763672,115.68075864053948,,92.33999633789062,24.77821798586817,48.37889747041715,83.20954301474903,,101.48482450705627,76.67938161845338,29.950830655039677,69.7205797461748,77.26002014351057,9.797499656677246,40.26786827941575,0.4787717858913958,67.9021224604909,65.19950283450936,,94.45353932203253,,,168.58361300055998,15.620662721223722,,,24.256814940480723,2049.300048828125,0.014999999664723873,20.440000534057617
2015-01-13,2.680000066757202,4.129374980926514,8.066537476514998,26.84000015258789,13.824631858641393,11.789999961853027,115.88136918160777,,92.43000030517578,25.190297590975387,48.41109204617769,83.36297334239708,,102.67157655630346,77.04894771153566,29.978558338377876,70.18878713237748,77.33926501273632,9.6875,40.581269450698834,0.48451695499846265,68.00677754488763,65.83263009976004,,95.08672753580076,,,169.3086995814917,15.776204476079391,,,24.434085938419138,2056.929931640625,0.023000000044703484,21.579999923706055
2015-01-14,2.6600000858306885,4.071249961853027,7.7743122373138025,26.239999771118164,12.994079813830776,11.649999618530273,112.51108897515033,,92.41999816894531,25.173460517829447,48.201879686243835,83.90780237646553,,100.70226904008393,75.67216768077141,29.53484274073755,68.41250898674058,76.46759793464935,9.838333129882812,39.16673259959399,0.473984154802966,67.52542653611081,64.86850906147869,,93.1229558949913,,,165.69972493771155,15.628073249044325,,,23.776033127658717,2018.4000244140625,0.02500000037252903,23.34000015258789
2015-01-15,2.6500000953674316,4.113749980926514,7.928313231696992,26.329999923706055,12.886915741628215,11.630000114440918,112.47898424123746,,92.75,25.247254702604504,48.27699717326999,84.32981067692354,,100.94305202153043,75.30985918564576,29.715114811418896,68.63546563287365,75.84358565003161,9.898332595825195,39.28530913151423,0.47877174535533856,67.88816407757173,65.11318609151027,,93.22389768779514,,,166.44956942530905,17.131621084752364,,,23.577269364579173,2021.3499755859375,0.02500000037252903,23.309999465942383
2015-01-16,2.5299999713897705,4.050000190734863,7.805859281311945,25.6200008392334,12.851193226876884,11.520000457763672,112.31045815375,,93.26000213623047,25.30173423255539,48.12675046370474,84.207081736366,,100.56467343867402,75.80983064931307,29.527912191770348,68.1449528321631,74.60545285767188,9.914167404174805,39.20061158790526,0.4782929929371408,67.96492414360974,65.7175370530774,,92.63659522816094,,,166.2929845356332,16.813135943201825,,,23.4913161932457,2020.4599609375,0.023000000044703484,23.43000030517578
2015-01-20,2.430000066757202,4.104374885559082,7.9057734864478375,27.450000762939453,12.922636192212261,11.5,113.36165560336356,,93.0999984741211,25.537494590454898,48.20186874795343,84.14568460693567,,100.6850642389545,73.94755632346322,30.040964877835442,68.28615271542945,75.58605161756387,9.930832862854004,39.514015062874996,0.48379895800459893,68.59272655705809,66.04131527638798,,93.49001022404055,,,167.03462028218746,17.176070088541028,,,23.555782538187472,2028.93994140625,0.014999999664723873,21.3700008392334
2015-01-21,2.450000047683716,4.138750076293945,8.028973989443505,27.190000534057617,12.824399744324452,11.539999961853027,112.1018264838041,,93.08999633789062,25.846554261937744,48.23940873335791,84.04592057774407,,100.46150049167252,73.98378914901154,30.11029308592649,67.23082701854695,76.56666297539319,9.917499542236328,39.08201207982202,0.48715019816555893,68.51599777878387,66.07625805732243,,94.1690814909796,,,167.8091402128895,17.250132622090977,,,23.34358934111837,2038.2900390625,0.023000000044703484,21.280000686645508
2015-01-22,2.5,4.026875019073486,7.999678824658821,27.790000915527344,12.99408206595567,11.350000381469727,113.36968387845494,,94.5,26.688044496347135,48.37892207063687,83.71596659039962,,101.68263865124261,75.23739163938674,30.387633759202487,67.60985034316434,77.01239513758505,10.012499809265137,39.929062154529724,0.4957681021918598,69.06010543375653,66.43855440416041,,95.56386298353598,,,169.95142049511813,17.568621286780843,,,23.74379482711801,2064.6201171875,0.019999999552965164,19.229999542236328
2015-01-23,2.5,4.043125152587891,8.075551701218417,28.299999237060547,12.842261220622428,11.300000190734863,114.19618054869038,,95.4800033569336,27.013448799353302,48.36282682127135,83.85408877574942,,102.13841895948704,74.61422038477244,30.33216309138265,68.10777570559534,77.44822964421381,10.071666717529297,40.1408083645792,0.49672569077821294,69.05313877731528,66.07627141613085,,95.96765074597789,,,169.8195906901065,17.998199101324964,,,23.974780685523047,2062.97998046875,0.014999999664723873,17.09000015258789
